ID_EVENEMENT,NOM_EVENEMENT,TYPE_EVENEMENT,EVENEMENT_ENVERGURE,NOM_ZONE,NOM_SPOT_A1S,DATE,TYPES_MILIEUX,REGION,DEPARTEMENT,NIVEAU_CARAC,NOM_VILLE,CODE_POSTAL,NOM_STRUCTURE,ID_STRUCTURE,COORD_GPS_X,COORD_GPS_Y
1066,Dépollution ile des 3 frères - Chateauneuf les martigues,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Îles des Trois Frères,2021-10-19,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1124433,43.3980572
1065,Dépollution ile des 3 frères - Chateauneuf les martigues,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Îles des Trois Frères,2021-10-08,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1124433,43.3980572
1064,Dépollution ile des 3 frères - Chateauneuf les martigues,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Îles des Trois Frères,2021-10-07,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1124433,43.3980572
1063,Dépollution de la plage du prado Marseille,Ramassage,,,,2021-10-06,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Marseille,13008,Wings of the Ocean,146,5.3723638036576,43.26171255
1062,Dépollution aux salins du lion à Vitrolles,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-10-03,Lagune et étang côtier/Canaux et Salins/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Vitrolles,13127,Wings of the Ocean,146,5.2274229496854,43.4510245
1061,Dépollution plage du Jaï,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-10-02,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Marignane,13700,Wings of the Ocean,146,5.1893692,43.4329124
1060,GIFT cleanup #3,Ramassage,,,,2021-12-05,"Zone urbaine/Route, rue, place/Présent au sol (abandonné)",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,1,Salon-de-Provence,13300,Girls Inspired For Tomorrow (GIFT),333,5.1264696118596,43.625425385477
1059,Quai kléber - Martigues,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-09-26,Lagune et étang côtier/Digue et ouvrage/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Martigues,13500,Wings of the Ocean,146,5.0564079,43.4057174
1058,Journée nature propre Chateauneuf les martigues,Ramassage,,,,2021-09-25,Lagune et étang côtier/Rocher et crique/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1646417,43.3804293
1057,Dépollution Plage des marettes - Vitrolles,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-09-22,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Berre-l'Étang,13130,Wings of the Ocean,146,5.2275972,43.462589
1056,Jawai cup,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-09-19,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Marignane,13700,Wings of the Ocean,146,5.1893692,43.4329124
1055,World clean up day,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-09-18,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1421165466309,43.401867186747
1054,Dépollution ile des 3 frères - Chateauneuf les martigues,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Îles des Trois Frères,2021-09-17,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1124433,43.3980572
1053,Dépollution Plage de Figuerolles- Saint Mitre,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-09-12,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Martigues,13500,Wings of the Ocean,146,5.0546765327454,43.44479495428
1052,Dépollution Calanques les Goudes - Marseille,Ramassage,,,,2021-09-11,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Marseille,13008,Wings of the Ocean,146,5.3475845,43.215314
1051,Dépollution plateau de Malmousque - Marseille,Ramassage,,,,2021-09-05,Littoral (terrestre)/Digue et ouvrage/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Marseille,13007,Wings of the Ocean,146,5.3476391,43.2818042
1050,Plage des catalans - Marseille,Ramassage,,,,2021-09-04,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Marseille,13007,Wings of the Ocean,146,5.3554967695938,43.29072945
1049,Dépollution parc des cygnes de Marignane,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Parc des Cygnes,2021-09-01,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Marignane,13700,Wings of the Ocean,146,5.1973807811737,43.413391087186
1048,Dépollution ile des 3 frères - Chateauneuf les martigues,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Îles des Trois Frères,2021-08-25,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1124433,43.3980572
1047,Dépollution ile des 3 frères - Chateauneuf les martigues,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Îles des Trois Frères,2021-08-19,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1124433,43.3980572
1046,Dépollution plage des merveilles de Berre l'étang,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-08-15,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Berre-l'Étang,13130,Wings of the Ocean,146,5.1150906085968,43.511214865947
1045,Dépollution plage des merveilles de Berre l'étang,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-08-14,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Berre-l'Étang,13130,Wings of the Ocean,146,5.1150101423264,43.511174015804
1044,Dépollution marché Martigues,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Marché de Martigues,2021-08-12,Lagune et étang côtier/Digue et ouvrage/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Martigues,13500,Wings of the Ocean,146,5.0564079,43.4057174
1043,Dépollution à la balade des familles,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-08-07,Lagune et étang côtier/Parc urbain - Jardin public/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Marignane,13700,Wings of the Ocean,146,5.1985877752304,43.413794403475
1042,Dépollution pont du jaï,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Pont du Jaï,2021-07-31,Lagune et étang côtier/Digue et ouvrage/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.138350725174,43.400062603414
1041,Dépollution Istres - plage de la romaniquette,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-07-30,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Istres,13800,Wings of the Ocean,146,5.0001506331985,43.50994625
1040,Dépollution de la crique de Saint Chamas,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-07-29,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Istres,13800,Wings of the Ocean,146,5.0151300430298,43.528981148402
1039,Dépollution club nautique de Rognac,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-07-25,Lagune et étang côtier/Digue et ouvrage/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Rognac,13340,Wings of the Ocean,146,5.2248358726501,43.480771900545
1038,Dépollution aux salins du lion à Vitrolles,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-07-24,Lagune et étang côtier/Canaux et Salins/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Vitrolles,13127,Wings of the Ocean,146,5.2274229496854,43.4510245
1037,Dépollution ile des 3 frères - Chateauneuf les martigues,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Îles des Trois Frères,2021-07-23,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1124433,43.3980572
1036,Dépollution marché Martigues,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Marché de Martigues,2021-07-17,Lagune et étang côtier/Digue et ouvrage/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Martigues,13500,Wings of the Ocean,146,5.0564079,43.4057174
1035,Dépollution port de la Mède,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-07-08,Lagune et étang côtier/Port/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1124433,43.3980572
1034,Dépollution crique de Saint Chamas,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-06-27,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Echoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Istres,13800,Wings of the Ocean,146,5.0152051448822,43.529357376601
1033,Calanques propres,Ramassage,Calanques Propres,,,2021-06-05,Littoral (terrestre)/Rocher et crique/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Marseille,13008,Wings of the Ocean,146,5.3417676,43.2152447
1032,Ramassage - Pont du Jaï - Chateauneuf lès Martigues,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Pont du Jaï,2021-05-16,Lagune et étang côtier/Digue et ouvrage/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1376560330391,43.399451644286
1031,Provence Propre avec la Cordeille,Ramassage,Provence Propre,,,2021-11-12,Zone naturelle ou rurale (hors littoral et montagne)/Parking/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Var,2,Ollioules,83190,Chercheurs en herbe,36,5.8756792545319,43.147221728664
1030,"ramassage déchets sur plage embouchure rivière ""Têt""",Ramassage,,,,2021-11-16,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Echoué",Occitanie,Pyrénées-Orientales,2,Canet-en-Roussillon,66140,Parc naturel marin du golfe du lion,383,3.0390822887421,42.713128239405
1029,Marche Verte,Ramassage,,,Espace Nature Départemental du Plan,2021-12-05,Zone naturelle ou rurale (hors littoral et montagne)/Sentier et chemin/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Var,2,Le Pradet,83220,On sème pour demain,183,6.0196495056152,43.112160496495
1028,Partenariat avec les archéologues sous-marins,Ramassage,,Villefranche-sur-mer,,2021-11-01,Mer - Océan/Mer - Océan/Fond,Région Sud Provence Alpes Côtes D'Azur,Alpes-Maritimes,1,Villefranche-sur-Mer,06230,Bleu gorgone,116,7.3104400624288,43.700580468454
1027,Nettoyage plage Borely par l'équipe de Planète Mer,Ramassage,,,,2021-11-25,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,1,Marseille,13008,Planète Mer,230,5.3752713515838,43.2563922
1026,Cleanup #SERD,Ramassage,,,,2021-11-28,"Zone urbaine/Route, rue, place/Présent au sol (abandonné)",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,1,Salon-de-Provence,13300,Girls Inspired For Tomorrow (GIFT),333,5.1259975417634,43.625780391624
1025,"Dépollution Mission Sud : Imperia, Italie",Ramassage,Opération Wings of the Ocean - Mission Sud,,,2021-08-12,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné)",,Imperia,1,Carpasio,18010,Wings of the Ocean,146,7.8667427146743,43.95837525
1024,"Dépollution Mission Sud x Brigade Bleue : Feu de la Jetée, Canal du Rhône",Ramassage,Opération Wings of the Ocean - Mission Sud,,,2021-08-08,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Occitanie,Hérault,2,Sète,34200,Wings of the Ocean,146,3.6959771,43.4014434
1023,Dépollution Mission Sud x Floriane Lehost : Le Barrou - Sète,Ramassage,Opération Wings of the Ocean - Mission Sud,,,2021-08-06,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Occitanie,Hérault,1,Sète,34200,Wings of the Ocean,146,3.674675,43.4209457
1022,Dépollution Mission Sud x Aeko : Mole Saint Louis - Sète,Ramassage,Opération Wings of the Ocean - Mission Sud,,,2021-07-31,Littoral (terrestre)/Digue et ouvrage/Présent au sol (abandonné) et échoué,Occitanie,Hérault,2,Sète,34200,Wings of the Ocean,146,3.7017252469242,43.39669285
1021,Dépollution Mission Sud : Le Barrou - Sète,Ramassage,,,,2021-08-02,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Occitanie,Hérault,2,Sète,34200,Wings of the Ocean,146,3.674675,43.4209457
1020,Collecte de déchets sauvages dans les digues du port de Hyères 83400,Ramassage,,,,2021-11-06,Littoral (terrestre)/Digue et ouvrage/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Var,2,Hyères,83400,Explore & Preserve,14,6.1595149545137,43.08472005
1019,Le droit d'habiter sur une planète propre à Aubagne,Ramassage,,,,2021-11-20,Cours d'eau/Berge naturelle (hors plage)/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Aubagne,13400,1 déchet par jour,88,5.5626572901383,43.293242531395
1018,Collecte de déchets marins,Ramassage,,"Plage, parking, abords et Route du sel",,2021-11-19,Littoral (terrestre)/Port/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Var,2,Hyères,83400,Explore & Preserve,14,6.1317672086502,43.0615906
1017,Collecte de déchets échoués,Ramassage,,,,2021-11-27,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Var,1,Hyères,83400,Explore & Preserve,14,6.1489926,43.0478765
1016,Chantier participatif - dépollution d'un terrain pour la mise en place d'un site de compost et jardin partagé -,Autre,,,,2021-02-01,,Région Sud Provence Alpes Côtes D'Azur,Alpes-de-Haute-Provence,0,Riez,04500,Les Jardins des Savoirs de R.I.E.Z.,302,6.0981996058763,43.826829680477
1015,"Régusse (Var - 83630) ""Nettoyons la Nature"" Semaine Européenne de la Réduction des Déchets",Ramassage,Semaine Européenne de Réduction des Déchets,,,2021-11-20,Zone urbaine/Parc urbain - Jardin public/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Var,2,Régusse,83630,Les Jardins des Savoirs de R.I.E.Z.,302,6.1243007182748,43.657188179517
1014,MZD /WCD du Mountain Store de Passy,Ramassage,Montagne Zéro Déchet,,,2021-09-18,Montagne/Station de ski/Présent au sol (abandonné),Auvergne Rhône Alpes,Haute-Savoie,2,Passy,74190,Mountain Riders,102,6.6859905,45.9234886
1013,MZD Chamrousse #5,Ramassage,Montagne Zéro Déchet,,,2021-09-18,Montagne/Station de ski/Présent au sol (abandonné),Auvergne Rhône Alpes,Isère,2,Chamrousse,38410,Mountain Riders,102,5.8931618787032,45.1171487
1012,MZD Chamrousse #3,Ramassage,Montagne Zéro Déchet,,,2021-06-23,Montagne/Station de ski/Présent au sol (abandonné),Auvergne Rhône Alpes,Isère,2,Chamrousse,38410,Mountain Riders,102,5.8931618787032,45.1171487
1011,MZD Chamrousse #1,Ramassage,Montagne Zéro Déchet,,,2021-06-12,Montagne/Station de ski/Présent au sol (abandonné),Auvergne Rhône Alpes,Isère,2,Chamrousse,38410,Mountain Riders,102,5.8931618787032,45.1171487
1010,MZD Chamrousse #2,Ramassage,Montagne Zéro Déchet,,,2021-06-18,Montagne/Station de ski/Présent au sol (abandonné),Auvergne Rhône Alpes,Isère,2,Chamrousse,38410,Mountain Riders,102,5.8931618787032,45.1171487
1009,MZD de Chamrousse,Ramassage,Montagne Zéro Déchet,,,2021-08-28,Montagne/Station de ski/Présent au sol (abandonné),Auvergne Rhône Alpes,Isère,2,Chamrousse,38410,Mountain Riders,102,5.8931618787032,45.1171487
1008,MZD Passy Plaine Joux,Ramassage,Montagne Zéro Déchet,,,2021-08-28,Montagne/Station de ski/Présent au sol (abandonné),Auvergne Rhône Alpes,Haute-Savoie,2,Passy,74480,Mountain Riders,102,6.7539224063054,45.95463715
1007,MZD Ribiers Buëch,Ramassage,Montagne Zéro Déchet,,,2021-06-04,Cours d'eau/Berge naturelle (hors plage)/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Hautes-Alpes,2,Val-Buëch-Méouge,05300,Mountain Riders,102,5.8327352532562,44.2247196
1006,MZD Chateauneuf de Chabre,Ramassage,Montagne Zéro Déchet,,,2021-06-03,Montagne/Champ et prairie/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Hautes-Alpes,2,Val-Buëch-Méouge,05300,Mountain Riders,102,5.7918282483295,44.28619025
